Tweet,Location,Date
b'The dude that got corona virus in Nigeria was an Italian.',NEWPORT NEWS VIRGINIA,2020-03-01 14:37:11
b'#CoronaVirusUpdate NIGERIAN SHOCKS THE WORLD ONCE AGAIN BY DEFEATING CORONA VIRUS!! \nWatch the press conference \xf0\x9f\x91\x87\xf0\x9f\x8f\xbe\xf0\x9f\x91\x87\xf0\x9f\x8f\xbe\nhttps://t.co/yT6jDwbYLg\n.\n#coronavirusinlagos #coronavirusnigeria #coronavirus #March1st #March2020 #SundayMotivation #nigeria #ultimatelove #TachaOverEverything https://t.co/TJnMVBTkAr',,2020-03-01 14:34:15
b'@Lexiboque Latest News updates \xf0\x9f\x92\xa1\nHow corona virus got into Nigeria \nhttps://t.co/LN0V3Bfhid\nSantiago bernabeu will determine laliga \nhttps://t.co/oRqIcA9vi8\n#ElClasico \n#MUFC \n#COVID19Nigeria \n#Foolishsarkfans \n#March2020 Drake Beyonce  De Gea #Barcelona #EVEMUN #Sarkodie #March1st',,2020-03-01 14:27:27
b'What if our government was only lying that Corona Virus is in Nigeria \n                     And \nWhat if they want to use this medium to Embezzle Funds into their Pockets ?\n                     Think about this !!!',Nigeria,2020-03-01 14:27:21
b'@GlorYBaee Latest News updates \xf0\x9f\x92\xa1\nHow corona virus got into Nigeria \nhttps://t.co/LN0V3Bfhid\nSantiago bernabeu will determine laliga \nhttps://t.co/oRqIcA9vi8\n#ElClasico \n#MUFC \n#COVID19Nigeria \n#Foolishsarkfans \n#March2020 Drake Beyonce  De Gea #Barcelona #EVEMUN #Sarkodie #March1st',,2020-03-01 14:27:14
b'Nigeria is taking precaution against corona virus more than U.S and U.K \xe2\x80\x93 Dr #JoeAbah.\xc2\xa0[Swipe] https://t.co/rwkGplvfEk https://t.co/d0XJiag5TN',Nigeria,2020-03-01 14:23:36
b'Latest News updates \xf0\x9f\x92\xa1\nHow corona virus got into Nigeria \nhttps://t.co/LN0V3Bfhid\nSantiago bernabeu will determine laliga \nhttps://t.co/oRqIcA9vi8\n#ElClasico \n#MUFC \n#COVID19Nigeria \n#Foolishsarkfans \n#March2020 Drake Beyonce  De Gea #Barcelona #EVEMUN #Sarkodie #March1st',,2020-03-01 14:23:10
"b'@GarShehu @GarShehu you are a very stupid man to be fair. What\xe2\x80\x99s wrong if every media outfit talks about corona virus? Corona virus is now on every tv channel in the world so, why should Nigeria be different? You should be telling us what you\xe2\x80\x99ve done about it, not stupfooling yourself.'",United Kingdom,2020-03-01 14:20:45
b'@Sheedah04 Because of the new Corona Virus Scare there has been an uproar of price in hand sanitizers by different market outlets in Nigeria\nWe are not one to take advantage of anybody especially not when it relates to health.\nGet Hand Sanitizers here for just N2000 #coronavirusinlagos',,2020-03-01 14:19:12
"b'@GarShehu Breaking news!!! \nMalaria kills 822 men, women and children everyday in Nigeria! And the press is not reporting it enough!  Instead they have corona virus on all their headlines\n- @GarShehu (presidential spokesman)\n\nYour foolery is now at monumental proportions.  \n\nYou need help!'",,2020-03-01 14:18:58
b'Because of the new Corona Virus Scare there has been an uproar of price in hand sanitizers by different market outlets in Nigeria\nWe are not one to take advantage of anybody especially not when it relates to health.\nGet Hand Sanitizers here for just N2000\n#CoronaVirusUpdate',,2020-03-01 14:18:01
"b'I strongly feel travel restriction is key to containing the Corona virus. Nigeria needs to restrict travel from China, Iran, South Korea and Italy at this time. #CoronaVirusUpdate'",Nigeria,2020-03-01 14:14:09
"b""@GarShehu Is this man ok at all? See the way he's bragging about maleria? Everything is wrong with Nigeria under this govt. How can a presidential spokesman compare media attention to Corona virus with it's attention to maleria? Is that how small his brain is?""",Nigeria,2020-03-01 14:12:23
"b""@GarShehu As usual... GARBAGE!\n\nUSAID provides nearly $100m aid on malaria control here in Nigeria. You and your boss haven't even provided mere mosquito nets and you're ranting about Corona Virus... Pls just read the cartoon section and leave us alone""","Ogogoro Village, Nigeria",2020-03-01 13:56:27
"b""@blackboriginal @segalink @SIAF_NG That's what they said....  This is Nigeria \nWhere corona virus is now a business""",Inside my house ,2020-03-01 13:55:54
b'God protect us in Nigeria with the rate of this current weather against Corona virus God love Nigeria',"Lagos, Nigeria",2020-03-01 13:43:11
b'The Chinese should stop shipping their indomie noodles to Nigeria to avoid corona virus',"Enugu, Nigeria",2020-03-01 13:38:27
b'Nigeria is taking precaution against corona virus more than U.S and U.K \xe2\x80\x93 Dr #JoeAbah.\xc2\xa0[Swipe] https://t.co/Du1YIgb9mn https://t.co/Qpi9U7XzYJ',"Lagos, Nigeria",2020-03-01 13:31:42
"b""You're the problem of Nigeria!\n\nYou!!\n\nI mean, You!!!\n\nBecause of Corona Virus, you're now selling a bottle of sanitizers you bought N750 to your fellow Nigerians N19,000.\n\nWhereas, PROPER HAND WASH with Clean Water and Soap will do!\n\nStay safe and calm! #CONVID19""","Ore, Nigeria",2020-03-01 13:30:54
b'Corona virus already spooking discrimination against Italians in Nigeria: https://t.co/CHkfrK2gcG',"Johannesburg, South Africa",2020-03-01 13:29:34
b'Nigeria is taking precaution against corona virus more than U.S and U.K \xe2\x80\x93 Dr #JoeAbah.\xc2\xa0[Swipe] https://t.co/1tBz0BWucK https://t.co/qUUiOCfRS4',,2020-03-01 13:25:44
b'Nigeria is taking precaution against corona virus more than U.S and U.K \xe2\x80\x93 Dr #JoeAbah.\xc2\xa0[Swipe] https://t.co/1tBz0BWucK https://t.co/b13q6uXMqk',,2020-03-01 13:25:41
b'Nigeria is taking precaution against corona virus more than U.S and U.K \xe2\x80\x93 Dr #JoeAbah.\xc2\xa0[Swipe] https://t.co/lveqKLsbjG https://t.co/W2i871Oq0o',London/ south,2020-03-01 13:25:36
b'Nigeria is taking precaution against corona virus more than U.S and U.K \xe2\x80\x93 Dr #JoeAbah.\xc2\xa0[Swipe] https://t.co/KNIs14AcdG https://t.co/Z0HVDDpN8e',Whaley’sNation,2020-03-01 13:25:33
"b'Seriously! We are our own problem and enemy. And I say this categorically without any fear, or trying to mince words...\n\nIf verily this Corona virus is in Nigeria, we will be the country with high death rate from this virus.\n\nThe government will loot the money meant for...'",Earth. ,2020-03-01 13:24:57
"b""Why do I have the feeling that this virus is scientifically motivated. \xf0\x9f\xa4\x94\n\nNot worst than Ebola though. \n\nI won't be entirely wrong if I say the CORONAVIRUS is exaggerated especially in Nigeria.  \nCorona case is panic, Ebola was hysteria everywhere. https://t.co/u8Q0KCagIV""",World,2020-03-01 13:24:45
"b'While it is normal to be bothered about the Corona Virus #COVID outbreak in Nigeria, be mindful of the information you absorb. \n\nPractice proper hygiene and get the most up to date information from official sources @WHO and @NCDCgov'","Lagos, Nigeria",2020-03-01 13:24:19
b'Corona virus now in Nigeria.                  \nBuhari....I hope d cows are safe.\n\nJust imagine!!!!',,2020-03-01 13:20:01
"b""@segalink @SIAF_NG I'm still doubting this corona virus in Nigeria sef... Cause do you know how much this Mfs selling this preventive measures made withing few days? \nIt might be one of Nigeria governments stunts tho""",Inside my house ,2020-03-01 13:17:05
b'News: \nNigeria at risk of population explosion.\n\nMe:\nCorona virus \xf0\x9f\xa4\x94 https://t.co/JIaUZX9D2a',"Lagos, Nigeria",2020-03-01 13:16:43
"b'NCAA urges returning passengers to present selves for screening if they show Corona virus symptoms #NigeriaNews, #Nigeria, #News https://t.co/VP5yEninP7 https://t.co/gfclGtYgGv'","Federal Capital Territory, Nig",2020-03-01 13:09:09
"b'China built hospital facility to combat Coronavirus outbreak within 10 days. \n\nNigeria who cannot provide citizens with plastic National ID cards, after 5 years of registration is saying that they are ready to contain CORONA VIRUS. \xf0\x9f\x98\x82 https://t.co/88y8c5CFOr'",Anywhere,2020-03-01 13:07:02
b'Nigeria my country!!!!\n\nMy people there is nothing like #CORONA_VIRUS in NIGERIA https://t.co/wNVupjpzZO',nnewi,2020-03-01 13:02:20
b'Nigerian Pastor said he is going to fight corona virus in China and corona came to Nigeria to see the Pastor\n\nAnd Him now be like https://t.co/mtDT0J13XE',,2020-03-01 12:59:27
b'Somebody should tell Catholic Churches in Abuja that there is Corona Virus in Nigeria. So less body touching. \n\nSuper surprised when I attended OLQN Pro-cathedral today at Area 3 and they are still doing peace handshake during mass.  \n\nCc: @FrEvaristus https://t.co/8ig8sI065T',Nigeria | SA | Germany,2020-03-01 12:57:24
"b""Top story: @obi_Nwosu: 'China has recorded over 85,000 cases of Corona virus yet no one increased the price of safety products. Nigeria just recorded its first case yesterday morning, and a pharmacy has increased the pr\xe2\x80\xa6 https://t.co/vy8lcJDqTo, see more https://t.co/pseEfyJtRE""",,2020-03-01 12:55:13
b'Corona virus... when it heard hand sanitizers now go for 20k in Nigeria https://t.co/4FC6Pg6h0k',Leopard Knocks ,2020-03-01 12:53:48
b'Reports are Iran about to go into Anarchy cuz of Corona Virus.. imagine Nigeria',,2020-03-01 12:52:30
b'All State in Nigeria need to sensitize it citizens about the Corona Virus in all languages they can understand. https://t.co/C9PZMiJAZI',"Abuja, Nigeria",2020-03-01 12:52:26
"b""What of if there's no Corona Virus in Nigeria, They just want to make budget on behalf of it and leave us behind the canter....\xf0\x9f\xa4\xa3 https://t.co/pQSyZy6nlo""",Sᴘɪᴅᴇʀ Kɪɴɢᴅᴏᴍ🕸️,2020-03-01 12:44:00
b'@Jeremiah__IE Are you the guy they said he brought corona virus to Nigeria?',"Lagos, Nigeria",2020-03-01 12:43:06
b'US president blame opposition for corona virus while in Nigeria opposition blame the president such amazing world we are living in',Lagos,2020-03-01 12:41:16
"b'@1shankarsharma @udaykotak New cases of Corona virus happening across the world tells us the troubling new signs of spreading in US, UK, Ecuador, Monaco, Iceland, Nigeria, New Zealand, etc. have emerged, as most cases not explained by overseas travel or contact from person-to-person. Is it a HIV of 2020 ?'",Chennai,2020-03-01 12:41:14
b'@iyaboawokoya Welcome back big mummy. While u were away Nigeria / Lagos had it 1st corona virus case and some people where praying an hoping the government Wud fail in containing it. Bad  belle plenty',"Lagos, Nigeria",2020-03-01 12:40:48
b'- \xe2\x80\x9cNigeria is taking precaution against corona virus more than US and UK\xe2\x80\x9d - Dr Joe Abah https://t.co/0y5PYS1SCG',Postsubman@gmail.com,2020-03-01 12:40:28
"b'@GarShehu Corona virus is a world emergency problem, malaria is africa and Nigeria problem, note the differences'",Nigeria,2020-03-01 12:38:16
"b'If you read the situation of things and how the corona virus outbreak is being handled in Iran, you will understand that the Lagos govt and Federal Govts of Nigeria deserve accolades for the handling of the corona case so far.'","Lagos, Nigeria",2020-03-01 12:36:45
"b'@zeunonnne @yinkanubi Let him stay in the barn. He knew he had the virus or made contact with someone who has it, and still choose to enter naija. Anyway, I know Nigeria is capable of overcoming the Corona virus.'",Nigeria,2020-03-01 12:28:06
"b""@WHO hello here, as you already know by now that there's a case of corona virus (convid-19) outbreak reported in Nigeria. I would like to call on your professional and qualified team of doctors to please come and investigate this issue, it's been creating so much tensions and""","FCB Island, Columbus ⚓",2020-03-01 12:27:32
"b'@thehill I am starting to suspect Bill Gates.  Every time he says something about this disease something happens. Immediately he warned that the world is due for an outbreak Corona Virus happened. He then said that Corona Virus would be terrible in Africa, then Nigeria gets it.'",abuja,2020-03-01 12:19:52
"b""According to the news, the Italian that brot Corona virus to Nigeria had contact with 100 people?what was he doing touching 100 people?? Even I haven't had contact with up to 50 people this year, let alone 3 days #CoronaVirusUpdate""",Abuja,2020-03-01 12:19:08
"b""@AnthonyEfosa @sofiazab When I watched the news update on corona virus in Nigeria today I was so impressed with how far all the states are working and are on alert  to contain and control the virus. Even the Italian is responding to treatment. Don't believe doom sayers on this app, we're trying""",Lagos-Nigeria,2020-03-01 12:15:06
b'In Nigeria some media houses are already referring to corona virus  infected persons as suspects... #victimsascriminals',Nigeria,2020-03-01 12:10:51
"b'Nigeria is a product of grace, if not we should have disintegrated with all the political turmoil, upheaval and lack of unity. The good Lord will curtail the spread of Corona Virus. No plague will come close to our home &amp; loved ones. #SundayThoughts #CoronavirusInNigeria'","Port Harcourt, Nigeria",2020-03-01 12:08:25
"b""One benefit corona virus has brought to Nigeria is that Nigerians have been seriously washing their hands..unlike before when they do only when they want to eat garri or fufu and soup..you don't even know what the person you are shaking has done with his hands. #CoronaVirusUpdate""",Nigeria,2020-03-01 12:03:09
b'The things I have read about China\xe2\x80\x99s role in this Corona Virus. Do we have conspiracy theorists in Nigeria?',"Lagos, Nigeria",2020-03-01 11:59:17
"b'#Corona\xf0\x9f\xa6\xa0 :\n\nWill not see transmission of Corona virus easily, where temp is more thn 25 + or all tropical region.\n\nSingapore : 30\nBangkok.     28\nJakarta.       26\nMumbai.      30\nNigeria.       30\nBrazil.          30'","Mumbai, India",2020-03-01 11:58:56
"b""Corona virus won't survive in Nigeria""",Eritrea,2020-03-01 11:53:19
b'(US announce death of Corona virus patient in Washington) has been published on Latest Nigeria News - https://t.co/3fGO3zMH4F https://t.co/2tMCPhEsgF',Nigeria,2020-03-01 11:51:53
"b'If it\xe2\x80\x99s true that corona virus \xf0\x9f\xa6\xa0 is in Nigeria \xf0\x9f\x87\xb3\xf0\x9f\x87\xac now.. hmmm I pity the virus, Corona virus should ask his late brother Ebola what Nigeria did to him first before coming.'","Abuja, Nigeria",2020-03-01 11:46:43
b'Do we have test centres for corona virus in Nigeria?',"ÜT: 7.076065901639344,6.252702",2020-03-01 11:46:12
b'When I tell you guys that this people are playing ludo with Nigerians some people will say we talking okoto\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 no CORONA VIRUS in Nigeria!!! Money yaff enter voicemail \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/tUjaK27SlP',"Lagos, Nigeria",2020-03-01 11:40:25
"b""Just touched down in Abuja after travelling to several countries. From Ethiopia, to Turkey, to Tunisia to South Sudan, to Uganda, none of those countries have processes to check the Corona Virus pandemic as Nigeria's. Great job motherland @AminaJMohammed @WHO""","#Africa, #DevelopingWorld.",2020-03-01 11:39:28
